Ticker,Current Assets,Quick Ratio,Debt To Equity Ratio,Total Debt To Total Capitalization Ratio,Debt To Assets Ratio,Net Debt To Equity Ratio,Return On Equity,Return On Assets,Return On Investment,Gross Profit Margin,Asset Turnover,Inventory Turnover,Receivables Turnover
ADSK,0.7893632781522277,0.0,-2.544927133309599,1.0666545278476738,0.3347528558228439,-0.21399547593147009,0.25332024976240936,0.08639891737698822,0.2393844121609407,0.905161786238727,0.5225972438556333,0.0,5.561691732237652
AEE,0.7248244201311709,0.5083831001596686,1.3792324704912882,0.609324377297574,0.3862076870401868,1.3744223498561252,0.09949542447429954,0.027861619141242473,0.04205786101024377,0.4608627693665401,0.18835866819022118,5.069960172826515,14.284504394656556
AEP,0.5256439382471529,0.40674342551539144,1.6805072950660151,0.6962301942657626,0.4351778137682728,1.6325152370597626,0.09964459476793364,0.025790975804759,0.03779106175835115,0.602055005846611,0.19571776110837988,7.970111057071335,20.797071752144753
AES,1.0005806875350947,0.8882512039360226,4.503620791462486,0.9772188792993397,0.5885759936257376,4.258489264673142,-0.03985782785625833,-0.00493819762812105,-0.007695476459611176,0.23043176244936603,0.3072025827926743,4.0655197488524255,7.805519339195813
AFL,0.0,0.0,0.2947755418128672,0.22702256870033433,0.05323751511953817,0.1153315817052069,0.1752236047887841,0.03152500507469017,0.1347741074416795,0.0,0.1414015408762588,0.0,27.959206635981072
AIG,0.0,0.0,0.5145261004385678,0.3536463330427123,0.05203832229987833,0.4737793398300465,0.09208728260361845,0.008398594887459376,0.0640589913971268,0.0,0.0886001402804356,0.0,4.166296329127878
AIZ,0.0,0.0,0.42941421266019686,0.3027671161780854,0.06038843301977085,0.06791714366336617,0.13056275780235613,0.019368300096925074,0.09203178408071226,0.0,0.2885783934176401,0.0,1.2021072975758675
AJG,1.0579259032098811,0.0,0.7544722793926245,0.457476104651154,0.1859931621478098,0.6352954139823733,0.1120460863137263,0.0279226108863661,0.06559077821559012,0.3906638305589631,0.2445305524426043,0.0,1.8461751140975897
AKAM,2.384727374769904,0.0,0.7497716050994405,0.48140929737607874,0.3873606261668437,0.43654062573993524,0.12852700564845995,0.067549376987387,0.08418341285093363,0.6250464083799537,0.41444959613636,0.0,7.103374887073621
ALB,1.4114111931721398,0.8596932670276727,0.5268848241099591,0.37034642901581294,0.2578875514568723,0.37944609740018853,0.14914620768228426,0.07684237908023579,0.10484822845960683,0.2902902499541702,0.40065317388619165,1.151342200743209,6.485910938577278
ALGN,1.2835542428911983,1.1474905488706382,0.032843188989191224,0.032843188989191224,0.020272972118330998,0.0,0.24631138140504094,0.1578921898690138,0.24631138140504094,0.7155052208391248,0.6099315574971224,10.576294061415794,4.195810297238099
ALLE,1.7603115133008678,1.194684627490505,1.83865420870127,0.6686035717572916,0.4826394360440251,1.3989307058766638,0.47646310567257566,0.12519956962435905,0.16788030828302752,0.4227415754906383,0.8731235720309112,3.424680003253255,8.922072623802942
ALL,0.0,0.0,0.3713865712898547,0.26701161781299404,0.07510748284292013,0.3403866035705602,0.04096590361854663,0.011379009900708776,0.03587836553911305,0.0,0.47963382988412884,0.0,2.8952887010111783
AMAT,2.5731379288411036,1.789326141628751,0.46355485132652396,0.32161224909064057,0.2228515243421701,0.11013178534397172,0.4443370152994915,0.2142885827137429,0.3102696553587162,0.46312983835312926,0.87258303146906,2.172003923865156,4.961322953459539
AMCR,1.1775099576331487,0.700698626961882,1.6668360123129347,0.661784657337027,0.4131060504407269,1.3837835469555086,0.20751873675981228,0.05166020631070665,0.08184655547234697,0.19764909343127446,0.8181339908750659,1.2737623249386,7.410426565111337
AMD,2.357704033130949,1.7870892299276857,0.07129021177734021,0.06910628592927956,0.04976906154602115,0.0,0.22193669131697136,0.14114053615323263,0.21158272321662647,0.4595469397298576,0.7739993220953463,3.0946849985456573,5.184386306303766
AME,1.5755742654203164,1.0575205068319686,0.38022679235377754,0.291892210009137,0.22156033765958796,0.2817554129678211,0.14905699878025347,0.08703230533417827,0.1090210135954726,0.34876359764574943,0.4595936015247921,2.351694526340251,6.872635570742744
AMGN,1.6172441949250815,1.2419403236907514,7.370757102192442,0.8736540028692024,0.5829235201312132,5.946181948296415,1.1297695268441958,0.09537328707056825,0.14180664900799755,0.7415421702669006,0.380749988099054,3.960239304338849,4.884065335743026
AMP,0.0,0.0,1.087556548810337,0.5601207743654524,0.031522827669161126,,0.5512858590094688,0.015771365384934125,0.2596279633953089,0.0,0.08155174954073985,0.0,1.0729670679004844
AMT,0.5384324091207882,0.0,5.38640447249065,1.1699838479924294,0.7339503705671367,4.1671999410933385,0.22889430448551912,0.030319110786616026,0.044519870549342054,0.7097771825589378,0.15807992110840613,0.0,14.830270752744127
AMZN,1.0439270138119081,0.8336423706310668,0.8441545227268825,0.6187082549074755,0.2748142386615659,0.09070082976287105,0.15044672396932868,0.0493754071709829,0.11323556250261235,0.14233665223317274,1.1297320632848504,2.2443670534601075,13.28717112327016
ANET,4.503945549935187,3.697489715406581,0.015003486829252866,0.015003486829252866,0.010541116015163299,0.0,0.24210245645303852,0.17249879884197303,0.24210245645303852,0.6268993468887619,0.5597329460831372,2.4808340473567796,5.530734662088621
ANSS,2.2155252186341947,0.0,0.18804205728624912,0.16118842882166678,0.13414642204639535,0.02388142270690245,0.10193322809028416,0.07289132469302452,0.08751534531751425,0.8724635862898975,0.3008339748491598,0.0,2.8555388911561126
AON,1.0231486362024018,0.0,-7.985738673914019,1.1296721847743807,0.3289606718784075,-6.997451922099065,-1.9642965092814364,0.06382525040680095,0.1988691009529244,0.4696851462552156,0.37551697531619654,0.0,3.9419358654537984
AOS,1.681987746689117,1.2275592103681925,0.12336631565479769,0.10978411698226995,0.06703133843573778,0.0,0.22227512028117521,0.1233088548129755,0.20271666319113824,0.37318945060603403,1.0649768950776644,3.0451792022558,5.862720055682153
APA,1.1220858137782415,0.8884744185787377,-4.6941676800227805,1.0536260536848883,0.5111767932109978,-4.498166950122883,2.321781656074989,0.04285086120741055,0.12464019302953694,0.43068608324990104,0.5834223188266285,8.325853107282738,5.827322008508228
APD,2.4334817683815535,2.272148568166252,0.6409328761262377,0.42490753336338466,0.32182149588418485,0.33828668928038247,0.15303907638213854,0.0769894508371105,0.09886837599675738,0.30149643400837545,0.3992311230202109,6.657902805711778,7.136739070134106
APH,2.3517064632128153,1.6321358159747772,0.6554119944331169,0.40195722929975214,0.30044727470673455,0.4383013266728031,0.24176541524160894,0.11169506883683693,0.14736486770226195,0.3167527178817638,0.755455048636661,1.8566563123710271,4.607187409085184
APTV,1.791381933266602,1.3483407805443235,0.6038697804295984,0.3940598372948192,0.2751649209075441,0.2986947774677126,0.15125227809730063,0.07078529513924339,0.10055088868360082,0.15665740379144685,0.8082607045726811,1.3213709274089327,5.251336787795475
ARE,0.5040021777147095,0.0,0.5140004458000561,0.3855778264582812,0.3168444176005111,0.4619021974895278,0.028734683554459024,0.017544867516195474,0.021055441934110103,0.7059078396066463,0.07597991373043803,0.0,308.78065321634426
ATO,0.7279573208656521,0.5977983091173851,0.7986960953666125,0.4914048097565218,0.34647220201711226,0.7652174473171633,0.08411212560003589,0.036834249156795375,0.04774854080818385,0.48821885927610553,0.18416265095131307,8.429677240624741,18.370021499410228
AVB,0.8307104600314472,0.0,0.7299883064127171,0.4255475540175029,0.40671138180042904,0.6783902726435531,0.08714767355021641,0.04851369901192999,0.05075659424151885,0.639704685740132,0.12394928426243297,0.0,0.0
AVGO,2.4867281460074464,2.2634247951365154,1.670830335101292,0.6334579888431321,0.5360934922193561,1.1830915387371734,0.3716583231236062,0.11958005632871616,0.13941317029864997,0.6335456911279816,0.40568232015645134,12.73720452848163,11.558905535522113
AVY,1.0892957322122316,0.7317448793645904,1.5225017638189446,0.6561358784108153,0.38068890264195965,1.4130592104729196,0.3419728127723371,0.08517733890961997,0.13564917632673645,0.2723005040364488,1.0891103923804004,2.5213386392732557,6.008786976398952
AWK,0.6194581665274669,0.5869909923926251,1.527993963072381,0.6431425211731908,0.43200510411524157,1.481632988426277,0.12146547518533858,0.03443313319268253,0.04832191428626943,0.573280117905181,0.14485961006432496,32.13725351562798,12.527792272008735
AXON,3.118322115113121,2.7973366179214763,0.3403168321545127,0.23201438781585704,0.15607726696525515,0.15061488606462275,0.04125775545304395,0.0163719239130644,0.023203902881192996,0.6153205285991689,0.4691669994784887,4.1859657485316255,3.1818513998190774
AXP,0.0,0.0,1.8312625909049212,0.6632336330158837,0.20797159047974617,0.4773259167391429,0.2755944458880107,0.031026485381473425,0.09798737064526412,0.0,0.21988913684825107,0.0,0.8343463645991619
AZO,0.8807140380358656,0.2119169334161412,-4.794566610077912,2.76352879943712,0.6087690555806825,-2.4800014095922345,-1.1122519582022243,0.14671980633028575,0.6753316462366338,0.5261126243173604,1.0098978264077147,1.5633375571896613,34.75717514789178
A,2.2983909909180955,1.7539710598067253,0.495094921054409,0.3322567921041906,0.2542479824588046,0.23469337382693084,0.2051517680000374,0.10549807299044485,0.13707655858082443,0.5302886921100358,0.6074850074824996,3.7479134022573857,5.175500284726136
BAC,0.0,0.0,1.103598225242148,0.548389513102396,0.10009242978631047,0.2395780334337492,0.09391239987920688,0.008448673758968824,0.04664395813518522,0.0,0.030141221871047473,0.0,1.293669476388215
BALL,0.8755228428657282,0.5832788701587457,2.35241388426624,0.7562667865641002,0.43766137864656657,2.076210706329298,0.20042122374717156,0.037332227669684755,0.06135573932244135,0.191156140792185,0.7109419285702041,1.5583522572904371,11.942640259399393
BAX,1.9456315683727146,1.4074323315342647,1.850424533006441,0.6800713034062635,0.5005634350986434,1.419415086066567,0.04199800890526153,0.0253180146030516,0.033358654631123676,0.3666629630192517,0.49553074830839494,1.9927285607575156,5.396251284419986
BA,1.2688946530548781,0.3695027546916493,-3.532936961727808,1.5605412515160317,0.41067198560333146,-2.8457999270239602,0.3460118213840121,-0.04025753206697742,-0.13682793818919387,0.02587128896864458,0.47136271283494147,0.02778577414041677,24.747138579691654
BBWI,1.8976882817306078,1.4434448073336936,-5.363499669185185,1.852864082519201,0.9415639043944959,-2.451601756707808,-0.7645871050134183,0.1501200055632867,0.2916880546986723,0.4591071330853982,1.1499915201504638,4.9996356590428785,35.73278641117413
BBY,1.0395061084898984,0.4666132304694418,1.2253969419082043,0.8948879591484811,0.23801700192841366,0.0,0.5296844601378329,0.10180110061670515,0.3853429605889028,0.22092098077036204,2.817178078682264,1.925164004291608,45.267720173301186
BDX,1.3048386424553535,0.8574417254530071,0.687299910269118,0.41777035923535033,0.31578610487334546,0.6098058504858336,0.06325622457415808,0.02918330305882525,0.03756777745799068,0.4362614712972372,0.3440454929487216,2.687596648487064,7.775318245430437
BEN,3.5832311566608994,0.0,0.6756978101058188,0.44662646510725573,0.33368660583886744,0.2876061705528459,0.09304807787343365,0.046989561663246374,0.0629764041763553,0.8190328266791299,0.29020562574686243,0.0,5.694414869026955
BG,1.7777345052856552,0.93842524251723,0.7767509824755415,0.5384388903662229,0.27113623562144273,0.5534248441806537,0.19442001879630272,0.07238759203295239,0.1273885351097299,0.06506425411835527,2.328909127935678,0.4767577885649409,24.714423862328672
BIIB,2.1643068195987993,1.727632724382834,0.6040455686956371,0.38767969488492704,0.294784150804948,0.4098176248821983,0.20559787207340557,0.0987533583429209,0.12864853215994737,0.7980246699267167,0.44668612941984087,6.554637517855745,5.205129147100095
BIO,4.423782086412718,3.277918943531689,0.08607984838513712,0.07722941576252637,0.06175805227327258,0.08524470387847435,0.06168571734924137,0.05313521649518871,0.07424818550867616,0.5547112691309773,0.19629120214819296,2.2951267490851035,6.02433833892062
BKNG,2.2026256923999235,0.0,0.9135748560880977,0.9915050366694593,0.5410850683083512,-0.12175932665432664,-0.06580176240098903,0.08718810542356732,0.16170407296977074,0.0,0.5814439200018887,0.0,8.787749807612393
BKR,1.457906860010049,1.0392931443895823,0.4166239991145885,0.3278979477830885,0.18727834566089832,0.21702734865830542,-0.11853742827477276,-0.05818112707457175,-0.10803256085741428,0.1914621556105654,0.6086869026895123,0.9328093736362192,4.289438091271638
BK,0.0,0.0,0.6787665098309227,0.4039621853373651,0.06738909328486109,0.0,0.0770430005263339,0.0076290029338589,0.04953318490939108,0.0,0.0374540621586236,0.0,3.0334888566807106
BLDR,1.9005824514833576,1.1688507810407749,0.9621919714623041,0.5104776106021338,0.3642412639128142,0.7214666450333445,0.3777043033144628,0.16059516563529935,0.21917473735226606,0.31155234865380893,1.9202039202880874,4.188983462561034,12.409227744799544
BLK,17.912085039530687,0.0,0.226666201468391,0.19784335713245493,0.06431581283324457,,0.13740462152816926,0.0388000102402475,0.11992068883085061,0.47989481070675916,0.12884350537901995,0.0,4.933424602586889
BMY,1.4441080284865384,1.3363753539980348,1.3362853461992232,0.6116364321875768,0.4273791238591055,0.9333429391227333,0.10794117763665004,0.034393320869213546,0.04771940885857698,0.7629027685307566,0.43322344247774364,15.12768097103633,5.608302174280945
BRO,1.1567031847231783,0.0,0.694932141971142,0.4310658805759465,0.2641596435278415,0.4817155440271634,0.1424373861324867,0.055022349410330254,0.08699284198549356,0.4702756339038297,0.2847286089670475,0.0,3.622833600900416
BR,0.9137998638115714,0.0,1.928738797540492,0.7278156098920269,0.4728779084056577,1.6685069393754228,0.29672949949244243,0.07367782825278663,0.10710217019619266,0.2889039936083013,0.7098694048754342,0.0,6.1114563455295094
BSX,1.5329056237667655,1.0983576521768845,0.5513020858936543,0.3633460990943506,0.28980185151463617,0.44712916164054983,0.04464107574160063,0.024117829551306574,0.029914239297698875,0.6791728472024543,0.37170544802124433,4.6189092144052015,6.4974907810559
BWA,1.6420184478365978,1.297697907696764,0.6099582760341297,0.3971372864341138,0.2620078990072158,0.36128780923056947,0.09426823080058412,0.04059607160949087,0.0610645330215537,0.18509274752034197,0.7680284798940544,1.701049962727836,5.02404571356233
BXP,3.710321019745006,0.0,1.7649691935345708,0.7281050490250892,0.6081185685034961,1.5694726276065547,0.073003992983325,0.02578659790097365,0.030926821249082376,0.633159848675786,0.1260857247629446,0.0,35.45534684639255
BX,0.0,0.0,0.5489218316752833,0.5912905629461156,0.26813726597447696,0.34759195609019694,0.12681121787599522,0.0643993823009955,0.1471424268682436,0.0,0.23626957206543506,0.0,0.0
CAG,0.8533046392395269,0.29911952675184394,1.0455159506921559,0.5565486228772247,0.41580621225589653,1.014628909450875,0.09227688286512853,0.03643673125304892,0.04564280444750375,0.26821690261892217,0.5381148648322509,1.5947611635048078,13.523972291705935
CAH,1.045179472891678,0.5607955040440981,-1.8068473622046761,2.664674639253204,0.12067795778809878,0.17284490446699294,0.32308418033151953,0.0047156477564939256,0.12880802637395336,0.03592472158512985,4.385741374349031,0.45031559857078757,18.06029010634552
CARR,1.9381131400823217,1.5942518370523868,1.4711010499279484,0.6263150439262202,0.40759366553048537,0.7902418698652232,0.2808175850444124,0.0797852545179714,0.12324244240183008,0.2848010722077881,0.734837810058228,2.780156453343421,7.74251461590252
CAT,1.4327535001832363,0.9560812268081984,2.2436855241048645,0.8848600413041671,0.4538408601710447,1.7516115796408653,0.3849252477526046,0.07915623878025735,0.12087010167528697,0.306301582633412,0.6601236089479949,1.1521563640810286,3.0776197329073436
CBOE,1.246676656489847,0.0,0.43486023137424457,0.3169723440947826,0.22428675902402057,0.2886196286340643,0.13635939399811509,0.07118578958847419,0.09905165598823581,0.3623860307810609,0.5270802300156857,0.0,10.685731894148578
CBRE,1.1608093828630264,0.0,0.4830922632191954,0.4319787474919108,0.20038563417760313,0.12689991564050251,0.14217634511842606,0.05930702382243855,0.11546198006997116,0.20822492310850604,1.3743931862044736,0.0,5.402750842380003
CB,0.0,0.0,0.26107499221356983,0.21145613889367454,0.0741901245957034,0.22721229469572857,0.1119474800686655,0.031657118362919255,0.09051368531174978,0.0,0.20639000036021085,0.0,1.4132190641841005
CCI,0.5061237320371554,0.0,3.556566564930333,0.9559444554686047,0.7034290679216936,2.7369323018555907,0.17614614895792347,0.03433356752704032,0.04583711089982517,0.6922103883147761,0.1684316591443008,0.0,11.232595268421097
CCL,0.838700736762003,0.7989208329442005,3.485780546316124,0.8343787541847657,0.630381988141813,2.8148490024448685,-0.5384090703529925,-0.12211397386807626,-0.14331580007231848,-0.3857026245615811,0.20377689344832703,-0.22170127947985474,24.47271648094469
CDNS,1.5327250964542667,1.4268137389549784,0.22463186239933602,0.19434278735200078,0.1319636075194606,0.0,0.2764872319205188,0.16426644173801686,0.23330850364105102,0.8931719064932677,0.6937711781290172,24.87767260225388,13.670188578502422
CDW,1.3393346549900782,1.1739595080473753,5.146726929545192,0.8772464169430663,0.48683614526448366,4.517070216058733,0.8111407114559904,0.08181882627733356,0.13893858081710253,0.1900506702598816,1.742817313511349,5.222813592988576,5.094802881839632
CEG,1.2091481356806726,1.0035267768861467,0.6312248568011285,0.4445619993275514,0.1564541078930754,0.5990971942229439,0.03805482045456109,0.00913701265474265,0.022586456146744923,0.13205404412100802,0.4466402235129553,2.050912064849318,11.918318630284233
CE,1.6447862469846928,1.0514933466462488,1.572380062959982,0.6702344497656524,0.4551288094483052,1.2993135073581017,0.37399349139527494,0.12139328560560204,0.1732833227195062,0.2566972447729455,0.5026981117070533,1.2584691796624516,7.577271457067133
CFG,0.0,0.0,0.47811753051836176,0.317819314922857,0.05394863108686773,0.1462022778057953,0.07480030021711591,0.00861515543143625,0.05436730666983975,0.0,0.036376059761495244,0.0,13.418380230880231
CF,2.705885374612838,2.342929086460922,0.541504144539191,0.4920158350231434,0.2796474610244287,0.27073110894054725,0.20417772211354202,0.11447000050300304,0.19413035429083458,0.3667717828022829,0.5432046716668775,7.379528887800318,16.321222929706266
CHD,0.9125885385993712,0.5145229092764549,0.724809504019934,0.4532676656448973,0.30336780611239333,0.6493485500918353,0.20767998832156742,0.08681225970449906,0.12054777515481488,0.43701768837340726,0.6595593605322806,4.099387453590412,12.23765652638602
CHRW,1.3818195522353596,0.0,1.2453925219312212,0.7145970342845919,0.34114254898838103,0.8956423291490011,0.4027557737378895,0.10968509013157351,0.19391494168079965,0.07055654967850193,3.4881749220268916,0.0,7.021824950960366
CHTR,0.3319337665355182,0.0,5.554877149063115,0.880950797460559,0.6398901057557214,5.507800513587792,0.268794790954997,0.030235308341558548,0.04088268084616513,0.4518857882594563,0.360254426219339,0.0,18.973596723786983
CINF,0.0,0.0,0.0770937839775939,0.07213112984803388,0.029464757278080726,,0.11135409214621388,0.04464367901087532,0.10433684735032411,0.0,0.27665193463579885,0.0,3.0249617022667477
CI,0.0,0.0,0.6822446642472486,0.4214085190020207,0.21192882268264857,0.529522512775655,0.13572031963069137,0.04236915554946673,0.08087439333693867,0.0,1.1717131868996764,0.0,8.64732920930562
CLX,0.9601471337857865,0.570963702973709,5.760244431574778,1.0588333852140042,0.5000907880439933,4.4597174058563445,0.6965488724762535,0.06521702136457318,0.12935380343586766,0.4042866941865164,1.1973339127159637,4.146985141188151,10.88391945875755
CL,1.1152189574352764,0.6843516054295866,9.125294379560206,1.0154125595273207,0.5447576876149447,7.634956951627744,2.324112185422755,0.14176847082197272,0.2611590870521708,0.5890471392877136,1.1304926234081172,5.729169330732214,12.66918334888421
CMCSA,0.788321571137689,0.0,1.1433787470401158,0.5438419975291219,0.37887890117363987,1.0565187227855817,0.126882745000045,0.04219100232602925,0.06008362186250647,0.6831827469539022,0.43276120881438673,0.0,9.277223910773346
CME,1.0116714185501985,0.0,0.12811424634268812,0.11430378479520947,0.02282072325514827,0.0342262936323261,0.0992218155609572,0.0176520856982047,0.08798105527070439,0.8368947737278705,0.033709381713350674,0.0,10.545982162109661
CMG,1.53917677086662,1.502534969632649,1.4984921579337338,1.4984921579337338,0.5247779849558122,0.0,0.3103208714496455,0.11003638365860824,0.3103208714496455,0.22523289992316506,1.1520660048646647,53.743144861159294,74.81872678231186
